y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
3.7245,3.0,2.25,1570.0,,2.0,A0,0,3,,1570,0,1620,7318,24,-1
2.24,4.0,2.5,2400.0,,2.0,A0,0,3,,2400,0,2406,7642,14,-1
6.7,3.0,1.0,1390.0,,1.0,A0,0,4,7.0,1390,0,2290,9112,64,-1
0.7,2.0,1.0,800.0,8125.0,1.0,A0,0,3,6.0,800,0,2390,8125,51,-1
7.75,3.0,2.5,3230.0,5000.0,2.0,A0,2,5,8.0,2430,800,1820,5000,70,-1
6.05,3.0,2.5,1800.0,,1.0,A0,0,5,7.0,1350,450,1920,4400,45,-1
8.4,3.0,2.75,3390.0,,1.0,A0,3,4,8.0,1740,1650,1770,6500,36,-1
1.8495,2.0,1.0,770.0,,1.0,A0,0,3,6.0,770,0,1120,8149,67,-1
1.25,2.0,1.75,1320.0,,1.5,A0,0,3,7.0,1320,0,1320,13052,35,-1
3.35,4.0,2.5,2070.0,,2.0,A0,0,3,8.0,2070,0,1250,6018,8,-1
3.85,4.0,3.5,2870.0,3225.0,2.0,A0,3,3,9.0,2070,800,1770,6450,9,-1
5.1,3.0,2.75,3080.0,,2.0,A0,0,3,9.0,3080,0,3080,7274,7,-1
2.34,4.0,2.0,2240.0,,1.0,A0,0,3,7.0,1120,1120,2040,8250,47,-1
3.36,4.0,1.75,2250.0,292288.0,1.0,A0,0,4,7.0,2250,0,1550,23798,52,-1
3.2,4.0,2.25,1780.0,,2.0,A0,0,4,8.0,1780,0,2070,37680,51,-1
8.35,5.0,3.0,2640.0,,2.0,A0,0,3,10.0,2640,0,1610,5217,6,-1
8.21,5.0,2.75,2520.0,,1.0,A0,3,4,8.0,1570,950,2760,16988,55,-1
3.25,4.0,3.5,2370.0,3692.0,2.5,A0,0,3,8.0,2370,0,2520,5425,2,-1
8.28,2.0,1.5,1140.0,7800.0,1.0,A0,0,4,6.0,1140,0,2020,7800,68,-1
5.24,4.0,2.0,3410.0,,2.0,A0,0,4,8.0,3410,0,2350,25936,43,28
8.92,4.0,3.25,1860.0,,2.0,A0,0,3,9.0,1860,0,1860,4356,98,10
2.899,3.0,3.0,2500.0,,2.0,A0,0,3,8.0,2500,0,2290,7855,18,-1
28.75,4.0,4.25,4470.0,,2.0,A0,1,3,11.0,3230,1240,2570,6000,5,-1
4.43,5.0,2.5,2890.0,13104.0,2.0,A0,0,3,,2890,0,3020,9300,9,-1
2.15,3.0,2.0,1360.0,6685.0,1.0,A0,0,3,7.0,1360,0,1300,8138,63,-1
11.25,5.0,3.5,3900.0,4400.0,2.0,A0,0,3,9.0,2650,1250,1190,4400,1,-1
1.325,3.0,1.0,1640.0,,1.0,A0,0,3,,1640,0,1200,9750,47,-1
1.55,2.0,1.0,1280.0,,1.0,A0,0,3,6.0,840,440,1660,6180,98,-1
24.25,4.0,4.5,4300.0,,2.0,A0,0,3,11.0,4300,0,3070,19845,30,16
4.615,4.0,1.75,2000.0,4000.0,1.5,A0,0,5,7.0,1450,550,1430,4000,89,-1
3.89,4.0,2.5,3140.0,12591.0,2.0,A0,0,3,9.0,3140,0,2650,11720,22,-1
1.35,2.0,1.0,720.0,,1.0,A0,0,3,6.0,720,0,2300,9500,72,-1
2.0,5.0,2.0,2260.0,11970.0,1.0,A0,0,4,7.0,1250,1010,1950,11970,53,-1
2.2,2.0,1.5,988.0,,3.0,A0,0,3,7.0,988,0,1128,1080,8,-1
3.475,4.0,2.5,2550.0,,2.0,A0,0,3,9.0,2550,0,2630,11237,25,-1
1.06,2.0,1.5,1560.0,,1.0,A0,0,2,7.0,1560,0,1660,196591,66,-1
6.65,3.0,1.0,1230.0,,1.5,A0,0,3,7.0,1230,0,1250,6380,88,-1
3.45,3.0,1.75,1660.0,,1.0,A0,0,3,8.0,1380,280,2030,9500,34,-1
4.205,3.0,2.5,2010.0,,1.0,A0,0,3,7.0,2010,0,2040,55527,37,-1
3.44,4.0,2.5,2690.0,7947.0,2.0,A0,0,3,8.0,2690,0,2160,8328,22,-1
2.97,4.0,1.75,1890.0,,1.0,A0,0,5,7.0,1010,880,1930,7291,46,-1
2.6,3.0,1.5,1560.0,,1.0,A0,0,4,7.0,1560,0,1520,10000,54,-1
5.1995,4.0,3.25,2557.0,,2.0,A0,2,3,7.0,2557,0,2220,8340,67,22
4.88225,3.0,1.0,2460.0,,1.5,A0,0,4,7.0,1370,1090,1680,4000,97,-1
3.54,3.0,2.5,2420.0,,2.0,A0,0,3,8.0,1860,560,2620,37301,30,-1
3.1,3.0,1.75,1560.0,14288.0,1.0,A0,0,3,6.0,780,780,1320,8928,71,-1
2.09,3.0,1.75,1800.0,,1.0,A0,0,3,7.0,1800,0,1410,18163,47,-1
17.5,3.0,3.75,6030.0,,2.0,A0,0,3,11.0,4440,1590,4040,12333,24,-1
6.96,3.0,2.25,1780.0,,1.5,A0,0,4,9.0,1390,390,1960,5568,88,-1
3.27,3.0,1.0,1200.0,6825.0,1.0,A0,0,3,,1200,0,1470,8100,61,2
9.866,4.0,3.0,2990.0,,2.0,A0,0,3,10.0,2990,0,2760,6600,1,-1
5.75,3.0,1.5,1630.0,,1.0,A0,1,3,7.0,1160,470,2320,7475,75,-1
4.925,3.0,2.5,2300.0,7398.0,2.0,A0,0,3,8.0,2300,0,2580,6983,14,-1
7.5,4.0,3.25,4110.0,,2.0,A0,2,4,10.0,2570,1540,2760,12283,36,-1
7.06,3.0,1.5,1290.0,8175.0,1.0,A0,0,4,7.0,820,470,2130,8577,63,-1
6.51888,5.0,3.0,2970.0,,2.0,A0,0,3,9.0,2970,0,2970,8437,16,-1
2.17,3.0,2.25,1780.0,,1.0,A0,0,3,8.0,1280,500,1710,9790,34,-1
3.06,4.0,2.5,,,2.0,A0,0,3,8.0,2130,0,1940,4529,12,-1
2.24,4.0,2.25,2050.0,,2.0,A0,0,4,8.0,2050,0,2330,31100,38,-1
2.575,4.0,2.0,1440.0,,2.0,A0,0,4,7.0,1440,0,1300,4080,43,-1
5.73475,4.0,2.75,2250.0,,1.0,A0,0,3,8.0,1200,1050,1720,3850,64,-1
2.1,3.0,1.75,1930.0,,1.0,A0,0,3,7.0,1230,700,2030,5954,55,-1
6.125,3.0,1.75,2450.0,,1.0,A0,2,4,8.0,1540,910,2520,9725,53,-1
6.44,4.0,2.75,2210.0,,1.5,A0,0,5,7.0,1470,740,1500,3400,89,-1
1.36,4.0,2.0,1710.0,8288.0,1.5,A0,0,3,7.0,1710,0,1710,7200,45,-1
8.75,5.0,3.25,3400.0,,2.0,A0,0,3,10.0,3400,0,2650,8749,16,-1
3.84,3.0,1.0,1320.0,,1.5,A0,0,3,7.0,1320,0,1320,4179,103,-1
6.25,4.0,2.5,2672.0,,2.0,A0,0,3,,2020,652,1720,6120,10,-1
6.64,5.0,4.0,4660.0,,2.0,A0,2,4,9.0,2600,2060,3380,9900,36,-1
1.85,4.0,1.5,1540.0,7300.0,2.0,A0,0,3,7.0,1540,0,1580,7650,42,-1
2.59,4.0,2.5,2210.0,,1.0,A0,2,4,8.0,1410,800,2210,6175,50,-1
3.57,3.0,2.0,1400.0,,1.0,A0,0,4,,700,700,1690,5800,91,-1
3.85,4.0,2.5,2200.0,,2.0,A0,0,3,8.0,2200,0,2600,5870,5,-1
2.35,4.0,3.0,2320.0,,2.0,A0,0,3,7.0,2320,0,2050,10000,39,-1
2.9,5.0,2.75,3260.0,,2.0,A0,0,3,8.0,3260,0,2770,8067,11,-1
6.8,3.0,2.5,2420.0,8856.0,1.0,A0,3,3,9.0,1620,800,2650,9750,58,-1
3.33,2.0,1.0,810.0,,1.0,A0,0,5,6.0,810,0,830,7500,67,-1
21.5,4.0,4.25,4700.0,,2.0,A0,1,3,11.0,3910,790,2370,7680,13,-1
1.945,4.0,2.25,1700.0,,2.0,A0,0,3,7.0,1700,0,1650,6025,16,-1
5.85,2.0,1.0,1070.0,,1.0,A0,0,3,7.0,1070,0,1400,4000,91,-1
2.6,3.0,2.0,1170.0,5360.0,1.0,A0,0,3,6.0,1170,0,1180,7200,96,-1
5.05,4.0,2.25,2160.0,9593.0,1.0,A0,0,3,,2160,0,2820,9628,46,-1
7.015,4.0,1.5,2290.0,,1.0,A0,0,3,7.0,1510,780,1900,8109,50,28
3.65,4.0,2.5,2350.0,,2.0,A0,0,3,8.0,2350,0,2260,7274,26,-1
3.945,4.0,2.5,2090.0,,1.0,A0,0,4,7.0,1140,950,1510,7402,14,-1
2.5,4.0,1.0,1530.0,,1.0,A0,0,3,7.0,1130,400,1540,6095,58,-1
6.75,5.0,3.0,2230.0,,1.0,A0,0,3,8.0,1150,1080,2040,8560,55,1
5.65,4.0,2.0,1520.0,,1.5,A0,0,3,7.0,1520,0,1910,6200,70,-1
1.7495,3.0,1.75,1320.0,,1.0,A0,0,4,7.0,1320,0,1680,10183,47,-1
1.44,2.0,1.0,900.0,5160.0,1.0,A0,0,3,6.0,900,0,900,5160,63,-1
4.898,3.0,2.25,1990.0,,2.0,A0,0,3,8.0,1990,0,2090,6459,24,-1
4.25,4.0,2.0,1680.0,3813.0,2.0,A0,0,4,7.0,1680,0,2540,3996,115,-1
7.6,4.0,2.0,1910.0,6960.0,1.5,A0,0,5,8.0,1910,0,1360,3300,74,-1
5.7,3.0,2.5,2170.0,1984.0,2.5,A0,0,3,8.0,2170,0,2150,1984,7,-1
6.0495,3.0,2.5,2230.0,,2.0,A0,0,3,8.0,2230,0,2230,4200,1,-1
4.51,4.0,2.25,2970.0,54450.0,2.0,A0,0,3,8.0,2970,0,2260,6465,32,17
6.0,4.0,2.5,2810.0,,2.0,A0,0,3,9.0,2810,0,3100,12672,33,-1
2.24,1.0,0.75,560.0,,1.0,A0,0,3,4.0,560,0,1300,19207,48,-1
3.25,2.0,1.0,1220.0,,1.0,A0,0,3,7.0,760,460,1850,4886,73,-1
8.25,4.0,2.5,3690.0,,2.0,A0,0,3,11.0,3690,0,3370,10751,28,-1
4.875,4.0,2.5,2440.0,7322.0,2.0,A0,0,3,9.0,2440,0,2590,9927,24,-1
6.5,3.0,1.75,1690.0,8489.0,1.0,A0,0,4,7.0,1690,0,1850,8536,56,-1
2.51,4.0,1.75,2290.0,7380.0,1.0,A0,0,3,7.0,1390,900,1170,7381,52,-1
1.5,4.0,2.0,2220.0,,1.0,A0,0,3,7.0,1200,1020,1300,9709,49,-1
3.51,4.0,2.5,2800.0,,2.0,A0,0,3,8.0,2800,0,3740,8494,11,-1
1.185,2.0,1.0,950.0,,1.0,A0,0,4,7.0,950,0,950,25510,69,20
2.01,2.0,1.0,720.0,,1.0,A0,0,3,6.0,720,0,1630,4000,97,-1
0.64,3.0,1.0,1100.0,,1.0,A0,0,3,7.0,1100,0,1530,18694,37,-1
7.44995,5.0,2.75,3030.0,,2.0,A0,0,3,9.0,3030,0,2720,11213,2,-1
9.1,5.0,3.5,3890.0,13261.0,2.0,A0,1,3,,2870,1020,3080,13261,31,-1
5.0125,2.0,1.75,1530.0,,2.0,A0,0,4,7.0,1260,270,1470,5000,26,-1
5.5,3.0,3.5,1560.0,,2.0,A0,0,3,8.0,1240,320,1560,1662,20,-1
3.3,3.0,1.5,1240.0,,1.0,A0,0,3,,1240,0,1390,10735,38,-1
2.89,3.0,2.25,1420.0,,1.0,A0,0,3,7.0,1160,260,1920,7902,28,-1
3.0,3.0,2.5,1330.0,,3.0,A0,0,3,8.0,1330,0,1330,1113,11,-1
8.75,3.0,2.5,2780.0,,1.0,A0,0,3,,2780,0,1680,16340,9,-1
4.2,3.0,1.0,990.0,,1.0,A0,0,3,6.0,990,0,1250,6000,72,-1
6.035,3.0,2.75,1210.0,,1.5,A0,2,5,7.0,1210,0,1630,3910,105,-1
4.55,2.0,1.5,1390.0,,1.0,A0,0,4,8.0,970,420,1610,5000,61,-1
3.85,2.0,1.0,1430.0,,1.0,A0,0,4,7.0,1430,0,2320,10800,77,-1
7.145,4.0,2.5,3010.0,,2.0,A0,0,3,9.0,3010,0,2890,5176,10,-1
4.415,3.0,2.5,1480.0,,2.0,A0,0,3,7.0,1480,0,2250,4729,11,-1
5.55,5.0,1.75,2490.0,24969.0,1.0,A0,2,4,8.0,1540,950,2790,15600,56,-1
2.75,4.0,1.75,2140.0,,1.0,A0,0,3,7.0,1080,1060,1590,5250,50,-1
3.75,4.0,3.0,2200.0,,2.0,A0,0,3,7.0,2200,0,1780,2250,47,-1
3.1745,4.0,2.0,2195.0,,1.0,A0,0,3,7.0,1060,1135,1710,1280,103,-1
2.6,2.0,1.0,1440.0,,1.0,A0,0,3,7.0,840,600,1650,8461,65,-1
1.921,2.0,2.5,1250.0,,2.0,A0,0,3,7.0,1030,220,1250,1361,10,-1
3.61,3.0,1.5,1500.0,,1.0,A0,0,3,8.0,1300,200,1950,9500,60,-1
4.75,4.0,1.5,2750.0,128502.0,1.0,A0,0,2,,1500,1250,1470,11514,57,-1
7.0,5.0,1.0,1860.0,3040.0,1.5,A0,0,3,7.0,1530,330,1910,3600,94,-1
5.05,4.0,2.5,2110.0,,1.0,A0,0,4,7.0,1420,690,1890,9600,38,-1
5.65,4.0,1.75,,,1.0,A0,0,4,8.0,2060,0,2260,9996,55,-1
3.0,4.0,3.0,2420.0,,2.0,A0,0,3,7.0,2420,0,2420,9135,12,-1
7.249,4.0,4.0,3650.0,,2.0,A0,3,3,9.0,3330,320,3220,11022,2,-1
3.1995,2.0,1.0,1131.0,,3.0,A0,0,3,7.0,1131,0,1131,1992,4,-1
3.575,3.0,3.0,2500.0,6000.0,2.0,A0,0,3,8.0,2500,0,2130,6000,3,-1
5.2,4.0,2.5,2330.0,,1.0,A0,0,4,8.0,1780,550,1740,8075,31,-1
2.825,3.0,1.0,,8100.0,1.0,A0,0,3,6.0,1450,0,1450,7800,63,-1
2.4,3.0,2.0,1220.0,,1.0,A0,0,3,6.0,1220,0,1980,24960,45,-1
7.75,5.0,3.5,3450.0,28324.0,1.0,A0,0,5,8.0,2350,1100,2640,14978,43,-1
2.7,3.0,2.5,1360.0,,2.0,A0,0,3,8.0,1360,0,1360,1688,8,-1
5.29,4.0,2.5,2260.0,,2.0,A0,0,3,9.0,2260,0,2690,8924,26,-1
5.55,4.0,2.5,2240.0,4025.0,1.0,A0,2,3,7.0,1250,990,1380,3500,89,10
2.19,3.0,2.25,1700.0,,2.0,A0,0,3,7.0,1700,0,1930,9600,31,-1
3.045,3.0,2.25,1410.0,,2.0,A0,0,3,7.0,1290,120,1490,1435,10,-1
1.035,3.0,1.0,900.0,10511.0,1.0,A0,0,4,6.0,900,0,1460,10643,54,-1
6.22,3.0,2.25,2420.0,,1.5,A0,0,5,7.0,1640,780,1560,5304,68,-1
3.75,2.0,1.5,1310.0,,2.0,A0,0,3,8.0,1120,190,1330,1265,9,-1
2.8225,3.0,1.5,1400.0,,1.0,A0,0,4,6.0,1400,0,1260,8840,63,-1
5.662,3.0,1.0,1060.0,9123.0,1.0,A0,0,3,7.0,1060,0,1620,9121,63,-1
2.315,2.0,1.0,840.0,,2.0,A0,0,3,7.0,840,0,1030,1007,9,-1
7.55,4.0,3.25,3080.0,4287.0,2.0,A0,0,3,10.0,2230,850,2250,2520,3,-1
6.70641,4.0,2.5,2440.0,,2.0,A0,0,3,8.0,2440,0,2970,5450,2,-1
2.96,4.0,1.75,,,1.0,A0,0,3,7.0,1690,0,2390,7000,38,-1
3.5,2.0,2.0,1280.0,,2.0,A0,0,4,8.0,1280,0,1470,5500,97,-1
3.97217,3.0,2.5,2010.0,,2.0,A0,0,3,8.0,1390,620,1690,1619,1,-1
5.71,5.0,2.75,2870.0,,1.0,A0,0,3,7.0,1650,1220,1890,4196,39,-1
2.73,2.0,1.0,670.0,,1.0,A0,0,3,5.0,670,0,860,8242,73,-1
3.25,2.0,2.5,1410.0,,2.0,A0,0,3,8.0,1090,320,1410,2550,7,-1
4.85,3.0,2.5,2430.0,,1.0,A0,1,3,8.0,1270,1160,2510,5330,37,-1
1.8,2.0,1.0,620.0,,1.0,A0,0,3,6.0,620,0,620,4760,74,-1
4.1,5.0,2.0,1910.0,,1.0,A0,0,3,7.0,1020,890,1030,7440,47,-1
9.24999,3.0,2.5,2100.0,4097.0,2.0,A0,0,3,9.0,2100,0,1780,4764,7,-1
7.49,4.0,2.5,2320.0,,1.0,A0,0,4,9.0,1620,700,2810,13200,41,-1
8.15,4.0,3.25,3180.0,,2.0,A0,0,3,10.0,3180,0,2200,178160,10,-1
7.05,3.0,1.75,2430.0,,1.5,A0,0,4,7.0,1830,600,1610,4100,91,-1
6.05,4.0,1.0,2200.0,,1.0,A0,4,4,8.0,1640,560,3250,17153,59,-1
2.895,3.0,1.75,1740.0,,1.0,A0,0,5,7.0,1040,700,1370,8424,61,-1
2.55,3.0,2.5,1870.0,,2.0,A0,0,3,8.0,1870,0,2290,4795,15,-1
4.83,4.0,2.0,2180.0,,1.0,A0,0,3,7.0,1020,1160,1520,2580,115,-1
4.0,3.0,1.5,1240.0,,1.0,A0,0,3,7.0,1240,0,1440,9344,56,-1
5.85,6.0,1.75,1840.0,2774.0,1.0,A0,0,3,7.0,1060,780,1680,4292,115,-1
3.65,4.0,2.75,2340.0,,1.0,A0,0,3,8.0,1720,620,2370,11941,48,-1
4.54,5.0,2.5,2380.0,,1.0,A0,0,4,8.0,1580,800,1880,12870,39,-1
1.239,2.0,1.0,1210.0,,1.0,A0,0,4,7.0,1210,0,2250,10048,75,-1
6.2,4.0,2.75,2660.0,,2.0,A0,0,3,9.0,2660,0,2820,7388,13,-1
3.9995,4.0,1.75,2030.0,15400.0,1.0,A0,1,3,9.0,1130,900,2040,12425,40,-1
6.16,2.0,2.0,1780.0,,1.5,A0,0,3,7.0,980,800,1690,3810,93,-1
7.55,4.0,3.0,2020.0,,1.0,A0,0,3,8.0,1220,800,1400,6000,47,0
6.75,4.0,2.5,2930.0,,2.0,A0,0,3,,2930,0,2120,11175,5,-1
6.46,4.0,2.0,2280.0,,1.0,A0,0,4,7.0,1220,1060,1970,8340,61,-1
3.636,1.0,1.0,720.0,,1.0,A0,0,3,,720,0,1520,3750,105,-1
2.87,4.0,2.5,2360.0,,1.0,A0,0,3,7.0,1460,900,1590,9906,30,-1
6.85,4.0,2.5,3300.0,,2.0,A0,0,3,8.0,3300,0,3030,144696,31,-1
5.12,3.0,2.5,2150.0,,2.0,A0,0,3,,2150,0,2150,7172,20,-1
5.74,2.0,1.75,2260.0,,2.0,A0,2,3,9.0,1890,370,2860,219542,10,-1
4.92,3.0,2.5,2540.0,,2.0,A0,0,3,,2540,0,2540,5924,16,-1
1.6715,4.0,1.75,1490.0,,1.0,A0,0,4,7.0,1490,0,1180,8372,45,-1
3.5,4.0,2.25,3680.0,,2.0,A0,0,4,9.0,3680,0,2340,19939,34,-1
5.25,4.0,2.25,2840.0,,1.0,A0,0,3,8.0,1780,1060,2290,29577,57,-1
1.01,2.0,1.0,920.0,,1.0,A0,0,4,8.0,920,0,1310,2853,35,-1
4.3,2.0,1.0,1000.0,,1.0,A0,2,3,7.0,1000,0,1940,5800,100,-1
6.05,3.0,1.75,2140.0,3584.0,1.0,A0,0,3,7.0,1070,1070,1620,4000,63,-1
1.57,2.0,1.0,960.0,,1.0,A0,0,3,6.0,810,150,960,12150,79,-1
1.8,2.0,1.0,960.0,,1.0,A0,0,4,6.0,960,0,1860,28717,31,-1
5.65,2.0,1.75,1760.0,,1.0,A0,0,4,7.0,880,880,1330,4180,85,-1
8.75,4.0,2.5,3670.0,,2.5,A0,0,3,10.0,3670,0,3130,6112,8,-1
0.51,1.0,1.0,610.0,4400.0,1.0,A0,0,3,,610,0,1090,4930,93,-1
3.29,3.0,1.75,1410.0,,1.0,A0,0,3,7.0,1410,0,1970,16290,65,1
2.35,3.0,2.5,1670.0,,2.0,A0,0,3,7.0,1670,0,1670,4238,13,-1
6.358,3.0,2.5,2880.0,,2.0,A0,0,3,10.0,2880,0,3190,36820,23,-1
6.05,8.0,2.75,2530.0,4800.0,2.0,A0,0,4,7.0,1390,1140,1540,4800,114,-1
4.58,4.0,1.0,1550.0,4750.0,1.5,A0,0,3,7.0,1550,0,1320,4750,96,-1
2.75,2.0,2.5,1260.0,,3.0,A0,0,3,8.0,1260,0,1260,1356,10,-1
2.5,2.0,2.5,1050.0,,2.0,A0,0,3,7.0,1050,0,1120,1693,10,-1
4.35,5.0,2.5,2510.0,,1.0,A0,0,4,7.0,1260,1250,2460,46431,40,-1
3.45,4.0,1.0,1750.0,9600.0,1.5,A0,0,4,7.0,1750,0,1750,10530,61,-1
1.15,3.0,1.75,1270.0,,1.0,A0,0,4,7.0,1270,0,1830,7210,35,-1
6.45,2.0,1.0,2020.0,,1.0,A0,3,4,7.0,1700,320,2020,7200,68,-1
6.74,4.0,2.5,1710.0,,1.0,A0,0,3,9.0,1440,270,2140,9131,39,1
8.241,5.0,2.5,2410.0,,1.0,A0,0,4,8.0,1400,1010,2440,15300,40,-1
4.2,4.0,1.5,1810.0,,1.0,A0,0,3,8.0,1210,600,1830,7763,55,-1
8.45,3.0,1.0,1410.0,9656.0,1.0,A0,0,3,7.0,960,450,2410,9384,62,-1
17.45,4.0,4.5,6640.0,,2.0,A0,0,3,12.0,6640,0,4620,68625,22,-1
2.1995,3.0,1.0,1160.0,,1.0,A0,0,3,7.0,1160,0,1210,8193,47,-1
2.425,4.0,2.5,2150.0,9000.0,1.0,A0,0,4,7.0,1360,790,1620,8400,36,-1
1.3,3.0,1.0,1210.0,10185.0,1.0,A0,0,3,6.0,1210,0,1320,10245,58,-1
5.65,3.0,2.0,1380.0,4800.0,1.0,A0,0,3,7.0,1380,0,1740,5640,67,-1
3.25,3.0,2.25,1190.0,,2.0,A0,0,3,8.0,1050,140,1210,1316,7,-1
3.2148,3.0,1.0,1000.0,,1.0,A0,0,3,7.0,1000,0,1140,16846,56,-1
4.2,4.0,2.5,2310.0,,2.0,A0,0,3,9.0,2310,0,1980,8416,18,-1
5.80275,3.0,1.75,2050.0,,1.0,A0,0,3,7.0,1460,590,2670,11856,53,-1
3.475,3.0,1.0,1270.0,,1.0,A0,0,5,7.0,1270,0,1590,8589,46,-1
0.9495,3.0,1.0,840.0,,1.0,A0,0,4,6.0,840,0,840,8450,54,-1
1.723,2.0,2.0,1140.0,1118.0,2.0,A0,0,3,7.0,1040,100,1140,1118,6,-1
1.0,3.0,1.75,1910.0,,1.5,A0,0,4,8.0,1910,0,1820,14806,52,-1
4.55,4.0,2.25,2130.0,,1.0,A0,0,3,7.0,1430,700,2120,8826,46,-1
2.2,3.0,1.0,1380.0,,1.0,A0,0,4,7.0,1380,0,1320,7600,52,-1
0.9,3.0,1.5,1280.0,7742.0,1.0,A0,0,3,7.0,1280,0,1566,7696,42,-1
2.5,3.0,1.5,2120.0,,1.0,A0,0,4,,1420,700,1780,42000,42,-1
16.2389,4.0,4.5,3860.0,,2.0,A0,4,3,11.0,2940,920,3750,14790,11,-1
3.6,4.0,2.5,2190.0,,2.0,A0,0,3,7.0,2190,0,2190,5416,11,-1
4.25,2.0,1.0,680.0,,1.0,A0,0,4,6.0,680,0,1620,5461,93,-1
3.125,4.0,1.0,1370.0,,2.0,A0,0,3,6.0,1370,0,1090,6300,73,-1
8.96971,4.0,3.75,3460.0,6738.0,2.0,A0,0,3,11.0,3460,0,3340,6120,2,-1
7.33,4.0,2.25,2190.0,,2.0,A0,0,5,8.0,1410,780,1990,3860,87,-1
11.85,2.0,1.5,2700.0,,1.5,A0,4,3,,1660,1040,2970,5150,105,7
7.45,4.0,2.25,2280.0,6660.0,1.5,A0,2,3,8.0,1960,320,1720,5336,75,31
1.29,3.0,1.5,1460.0,7140.0,1.0,A0,0,4,7.0,980,480,1400,8572,35,-1
4.75,3.0,2.5,1680.0,10455.0,2.0,A0,0,3,8.0,1680,0,1860,10063,33,-1
2.05,2.0,1.0,850.0,,1.0,A0,0,3,6.0,850,0,1100,14459,92,-1
5.75,4.0,2.5,3350.0,,2.0,A0,0,3,10.0,3350,0,3350,39683,11,-1
4.05,4.0,2.5,2940.0,,2.0,A0,0,3,9.0,2940,0,2660,7955,9,-1
5.05,5.0,2.0,2700.0,,1.0,A0,0,4,7.0,1540,1160,2040,7464,53,-1
2.49,3.0,2.25,998.0,,2.0,A0,0,3,,798,200,998,1110,8,-1
6.04,4.0,2.5,3080.0,,1.0,A0,0,3,7.0,1540,1540,1550,8125,46,-1
4.117,2.0,1.0,1200.0,,1.0,A0,0,3,,1080,120,1200,6211,73,-1
3.4995,4.0,2.5,2480.0,,2.0,A0,0,3,8.0,2480,0,2460,8660,23,-1
5.05,3.0,1.75,1850.0,,1.0,A0,0,3,8.0,1150,700,1450,4599,38,-1
2.75,3.0,1.75,1900.0,,1.0,A0,0,4,8.0,1220,680,1850,12630,52,-1
4.673,3.0,2.25,1580.0,1487.0,3.0,A0,0,3,,1580,0,1600,1525,2,-1
2.05,5.0,2.0,2110.0,7919.0,1.0,A0,0,3,7.0,1110,1000,1590,5250,49,-1
1.275,3.0,1.5,1510.0,,1.0,A0,0,3,7.0,1110,400,1420,9250,61,-1
2.19,3.0,1.75,1420.0,,2.0,A0,0,3,7.0,960,460,1340,1343,1,-1
2.7,2.0,1.0,1160.0,,1.0,A0,0,4,7.0,1160,0,1320,8504,66,-1
4.6,3.0,1.75,2720.0,,1.5,A0,0,3,9.0,2720,0,2560,149410,27,-1
2.35,4.0,2.5,2130.0,,2.0,A0,0,3,8.0,2130,0,2350,8982,27,-1
1.1,3.0,1.75,1130.0,,1.0,A0,0,3,7.0,1130,0,1830,8880,37,-1
3.35,3.0,1.0,1190.0,5280.0,1.0,A0,0,4,7.0,1190,0,1280,5280,58,-1
2.85,3.0,2.25,1381.0,,3.0,A0,0,3,8.0,1381,0,1381,1180,8,-1
5.3,5.0,2.75,2740.0,,1.5,A0,0,5,,1670,1070,1600,4592,90,-1
7.45,3.0,1.75,2160.0,,1.0,A0,0,4,8.0,1390,770,1290,5376,55,-1
1.7,3.0,1.75,1490.0,,1.0,A0,0,4,7.0,1490,0,1880,6861,25,-1
1.74,3.0,1.0,1000.0,,1.0,A0,0,3,7.0,1000,0,2450,25927,47,5
1.45,3.0,1.0,1660.0,,1.0,A0,0,4,7.0,1660,0,1660,21600,42,-1
4.575,3.0,2.5,,,1.0,A0,1,3,7.0,1430,730,1560,7500,36,-1
6.43,3.0,1.75,2280.0,,2.0,A0,0,3,8.0,2280,0,1610,6670,66,24
5.55,4.0,1.75,2950.0,9025.0,1.0,A0,2,4,8.0,1780,1170,2120,9600,40,-1
4.0,5.0,2.75,3100.0,5298.0,2.0,A0,0,3,7.0,3100,0,2440,5250,8,-1
3.825,2.0,1.0,840.0,,1.0,A0,0,4,7.0,840,0,1240,5000,107,-1
1.965,3.0,1.75,1995.0,,2.0,A0,0,3,7.0,1995,0,1980,13640,58,-1
2.0,3.0,2.5,1870.0,,2.0,A0,0,3,,1870,0,1970,6821,26,-1
5.53,4.0,1.75,1940.0,,1.0,A0,0,4,7.0,1000,940,1320,3060,104,-1
10.25,4.0,3.5,2210.0,,1.0,A0,0,4,,1550,660,2370,8811,38,9
5.4,3.0,2.25,1760.0,1146.0,3.0,A0,0,3,9.0,1760,0,1346,3472,1,-1
0.81,3.0,1.0,770.0,,1.0,A0,0,3,6.0,770,0,1560,10707,74,-1
1.7,3.0,1.0,910.0,,1.0,A0,0,4,6.0,910,0,950,5100,103,-1
5.35,3.0,1.0,1180.0,,1.5,A0,0,3,8.0,1180,0,1440,3400,108,-1
4.75,3.0,2.0,2380.0,,2.0,A0,0,4,8.0,2110,270,2030,23900,81,-1
8.249,4.0,2.5,2580.0,,2.0,A0,0,3,8.0,2580,0,1820,5772,2,-1
1.86,3.0,1.0,,,1.0,A0,0,3,7.0,1660,0,1380,10875,58,-1
